TIME, GPU TEMP,GPU MEMORY USE,GPU POWER USE,GPU CORE UTILIZATION,CPU USE PERCENTAGE,RAM USE IN BYTES
1533073259760,53,319,6,2,83.785,1302759988469
1533073260392,53,319,6,0,83.7852,1295059402197
1533073261032,53,319,6,0,83.7854,1293738916712
1533073261654,53,319,6,5,83.7855,1287985372813
1533073262276,53,319,6,4,83.7857,1282339623648
1533073262878,53,319,6,0,83.7859,1279253999403
1533073263501,53,319,6,6,83.7861,1273089488082
1533073264150,53,319,6,6,83.7863,1270158818766
1533073264758,53,319,6,1,83.7864,1267073194521
1533073265401,53,319,6,0,83.7866,1259837473037
1533073266028,53,319,6,5,83.7868,1255795170532
1533073266666,53,319,6,6,83.787,1248283225044
1533073267302,53,319,6,5,83.7872,1243782794921
1533073267934,53,319,6,0,83.7874,1240650010480
1533073268514,53,319,6,5,83.7876,1237355533939
1533073269148,53,319,6,4,83.7877,1231703047602
1533073269748,53,319,6,0,83.7879,1230402773630
1533073270376,53,319,6,5,83.7881,1229695370692
1533073271002,53,319,6,6,83.7883,1224602069535
1533073271581,53,319,6,0,83.7885,1223699288643
1533073272174,53,319,6,5,83.7886,1220222908488
1533073272818,53,319,6,3,83.7888,1211659964349
1533073273434,53,319,6,0,83.789,1209187422650
1533073274064,53,319,6,5,83.7892,1201648528478
1533073274646,53,319,6,0,83.7894,1198946922971
1533073275262,53,319,6,0,83.7895,1195841087213
1533073275881,53,319,6,6,83.7897,1191030747232
1533073276474,53,319,7,1,83.7899,1182723815584
1533073277080,53,319,6,5,83.7901,1181416804441
1533073277688,53,319,7,5,83.7903,1179530396605
1533073278328,53,319,6,0,83.7904,1177468822328
1533073278950,53,319,6,0,83.7906,1171836547504
1533073279576,53,319,6,5,83.7908,1162323662276
1533073280186,53,319,6,4,83.791,1157796283470
1533073280802,53,319,6,0,83.7912,1156051356222
1533073281445,53,319,6,0,83.7914,1149603883727
1533073282120,53,319,6,0,83.7916,1148707840005
1533073282741,53,319,6,5,83.7917,1142550065856
1533073283392,53,319,6,5,83.7919,1139060211360
1533073284002,53,319,6,0,83.7921,1137072745961
1533073284656,53,319,6,0,83.7923,1129170044564
1533073285262,53,319,6,6,83.7925,1123780307891
1533073285874,53,319,6,4,83.7927,1122540668456
1533073286474,53,319,7,0,83.7928,1116692804166
1533073287118,53,319,6,0,83.793,1111821829647
1533073287749,53,319,6,5,83.7932,1105434991689
1533073288374,53,319,7,1,83.7934,1099971146137
1533073288988,53,319,7,0,83.7936,1098731506702
1533073289616,53,319,6,5,83.7938,1094190653555
1533073290276,53,319,6,5,83.794,1089508319820
1533073290900,53,319,6,5,83.7941,848600564866
1533073291390,53,319,6,4,83.7942,534258321455
1533073291672,53,319,6,6,83.794,312843222898
1533073291955,53,319,6,7,83.7936,315371009397
1533073292237,53,319,6,6,83.7933,316360026077
1533073292519,53,319,6,0,83.7929,336108694965
1533073292848,53,319,6,2,83.7928,357102393024
1533073293364,53,319,6,0,83.7929,377538253338
1533073293963,53,319,6,6,83.7931,394199276829
1533073294514,53,319,6,0,83.7933,417066582100
1533073295134,53,319,6,7,83.7935,438682121028
1533073295742,53,319,6,1,83.7936,457228204921
1533073296359,53,319,6,0,83.7938,480284824692
1533073296989,53,319,8,6,83.794,504671361987
1533073297602,53,319,7,5,83.7942,526083438356
1533073298228,53,319,6,2,83.7944,544663881820
1533073298858,53,319,6,2,83.7945,568036474904
1533073299470,53,319,6,6,83.7947,591452859598
1533073300118,53,319,6,5,83.7949,612526056274
1533073300724,53,319,6,2,83.7951,633896362183
1533073301326,53,319,6,7,83.7953,655327302630
1533073301930,52,319,6,2,83.7955,676041408100
1533073302534,53,319,6,6,83.7956,698799571203
1533073303158,52,319,7,6,83.7958,721193927080
1533073303774,53,319,6,0,83.796,743264898757
1533073304386,53,319,6,0,83.7962,762593841902
1533073305002,53,319,6,5,83.7964,783903513274
1533073305608,53,319,6,0,83.7965,806183337247
1533073306219,53,319,6,5,83.7967,829514159872
1533073306844,53,319,6,5,83.7969,854131782127
1533073307485,52,319,6,1,83.7971,874518461093
1533073308114,52,319,6,0,83.7973,898394994556
1533073308727,52,319,6,5,83.7974,921530439226
1533073309334,53,319,6,4,83.7976,939842069574
1533073309946,52,319,6,0,83.7978,960862042599
1533073310565,53,319,6,6,83.798,980992709074
1533073311158,53,319,7,2,83.7982,1001790355462
1533073311770,53,319,6,0,83.7983,1023686160697
1533073312374,53,319,6,6,83.7985,1044962146215
1533073312986,53,319,6,0,83.7987,1066878162963
1533073313578,53,319,6,5,83.7989,1087884661647
1533073314166,52,319,6,1,83.7991,1108547564618
1533073314786,53,319,6,0,83.7992,1131265304696
1533073315402,53,319,6,5,83.7994,1151510503075
1533073315966,52,319,6,0,83.7996,1172746065568
1533073316600,53,319,6,5,83.7998,1195814138529
1533073317210,53,319,6,5,83.7999,1215378882653
1533073317802,53,319,6,0,83.8001,1238521064494
1533073318432,53,319,6,5,83.8003,1259662306595
1533073319064,53,319,6,5,83.8005,1281962342081
1533073319674,53,319,6,0,83.8007,1303581923312
1533073320280,53,319,6,6,83.8008,1325039812442
1533073320898,53,319,6,5,83.801,1348700756438
1533073321528,52,319,6,0,83.8012,1370825625482
1533073322150,52,319,6,0,83.8014,1390801337027
1533073322734,53,319,6,5,83.8015,1477522200100
1533073323318,52,319,6,0,83.8017,1486907079082
1533073323913,53,319,6,5,83.8019,1504181185120
1533073324471,53,319,7,5,83.802,1506377502815
1533073325100,53,319,6,5,83.8022,1451584092360
1533073325729,53,319,6,1,83.8024,1455390593885
1533073326272,53,319,6,5,83.8026,1445675593532
1533073326896,52,319,6,0,83.8027,1448815115144
1533073327519,53,319,6,0,83.8029,1450048017408
1533073328144,53,319,6,5,83.8031,1450418561804
1533073328766,53,319,6,5,83.8033,1424487191235
1533073329382,53,319,6,0,83.8035,1427525655284
1533073329986,53,319,6,5,83.8036,1427512180943
1533073330600,53,319,6,4,83.8038,1419919389404
1533073331218,53,319,6,0,83.804,1415034940544
1533073331842,53,319,6,0,83.8042,1412319860695
1533073332448,52,319,6,4,83.8044,1409355505525
1533073333070,52,319,6,0,83.8046,1409463300258
1533073333702,52,319,6,0,83.8047,1410851157451
1533073334311,52,319,7,5,83.8049,1409321819670
1533073334932,52,319,6,0,83.8051,1389548223250
1533073335558,53,319,6,0,83.8053,1394277717181
1533073336184,52,319,6,6,83.8055,1390053511063
1533073336774,53,319,6,2,83.8056,1391198830107
1533073337386,53,319,6,0,83.8058,1377360681198
1533073337986,52,319,6,5,83.806,1375022882916
1533073338611,52,319,6,0,83.8062,1372779405026
1533073339218,52,319,6,0,83.8064,1371640823153
1533073339876,53,319,6,6,83.8066,1368447404174
1533073340480,53,319,6,4,83.8067,1365880542084
1533073341108,53,319,7,0,83.8069,1368622570616
1533073341752,53,319,6,0,83.8071,1364176037861
1533073342386,53,319,6,0,83.8073,1361986457337
1533073343002,53,319,10,6,83.8075,1360443645215
1533073343618,53,319,6,0,83.8077,1352237771130
1533073344226,53,319,7,0,83.8078,1350411997831
1533073344870,53,319,6,5,83.808,1329742357689
1533073345487,53,319,6,2,83.8082,1328374712009
1533073346108,53,319,6,0,83.8084,1327707732095
1533073346753,52,319,6,0,83.8086,1325666369330
1533073347392,52,319,6,5,83.8088,1322122617468
1533073348014,52,319,6,6,83.8089,1320397901732
1533073348653,53,319,6,1,83.8091,1315062062426
1533073349270,53,319,6,0,83.8093,1313883057528
1533073349906,52,319,6,5,83.8095,1308863865251
1533073350518,53,319,6,5,83.8097,1306566489994
1533073351130,53,319,6,0,83.8099,1302820623006
1533073351770,52,319,6,0,83.8101,1296891912666
1533073352376,53,319,6,5,83.8102,1292863084503
1533073352967,53,319,6,0,83.8104,1287082591920
1533073353602,53,319,6,0,83.8106,1284300140363
1533073354226,53,319,6,5,83.8108,1276747771849
1533073354848,52,319,6,0,83.811,1274093326538
1533073355494,53,319,6,0,83.8111,1273850788388
1533073356095,53,319,6,5,83.8113,1263987570275
1533073356744,52,319,6,5,83.8115,1260362972363
1533073357370,53,319,6,4,83.8117,1256724900108
1533073358010,52,319,6,0,83.8119,1251166734164
1533073358612,52,319,6,5,83.8121,1253046404829
1533073359214,52,319,6,3,83.8122,1243176449546
1533073359860,53,319,6,0,83.8124,1235651029716
1533073360486,52,319,6,0,83.8126,1232396976199
1533073361086,53,319,6,6,83.8128,1229425883858
1533073361714,53,319,6,1,83.813,1225680016870
1533073362353,53,319,6,0,83.8132,1219528979892
1533073362960,53,319,6,5,83.8133,1216490515842
1533073363576,52,319,6,4,83.8135,1211478060736
1533073364202,52,319,6,0,83.8137,1203036385671
1533073364833,52,319,6,0,83.8139,1202059495899
1533073365470,53,319,6,6,83.8141,1199714960447
1533073366103,52,319,6,6,83.8143,1196292477659
1533073366732,52,319,6,0,83.8144,1191448451824
1533073367356,52,319,6,0,83.8146,1188639051583
1533073367998,52,319,7,0,83.8148,1186476419743
1533073368626,52,319,6,5,83.815,1187230982877
1533073369230,53,319,6,0,83.8152,1182898982026
1533073369884,52,319,6,0,83.8154,1176842265439
1533073370495,52,319,6,5,83.8156,1170017511377
1533073371133,52,319,6,6,83.8157,1166170586826
1533073371752,53,319,6,1,83.8159,1157870392349
1533073372366,52,319,6,0,83.8161,1151348810975
1533073372970,52,319,6,5,83.8163,1148633731126
1533073373595,52,319,6,0,83.8165,1144982184529
1533073374232,53,319,6,0,83.8166,1145372940438
1533073374848,52,319,6,5,83.8168,1138534712034
1533073375516,52,319,6,5,83.817,1133650263174
1533073376164,52,319,6,5,83.8172,1131090138254
1533073376754,52,319,6,0,83.8174,1125403966064
1533073377368,53,319,6,5,83.8176,1119859274461
1533073378012,52,319,6,5,83.8178,1118505103122
1533073378646,52,319,7,6,83.8179,1115776548931
1533073379270,52,319,6,0,83.8181,1110972946121
1533073379886,52,319,6,0,83.8183,1108049013976
1533073380537,52,320,6,6,83.8185,1100995196105
1533073381184,52,320,6,5,83.8187,1097667033709
1533073381818,52,320,6,5,83.8189,1091381253314
1533073382383,52,320,6,6,83.819,849604403321
1533073382871,52,320,6,5,83.8192,616420141020
1533073383277,53,320,6,8,83.819,376457611135
1533073383586,52,320,7,0,83.819,361183771120
1533073384170,52,320,6,7,83.8191,378832463857
1533073384735,53,320,6,0,83.8193,401340004204
1533073385314,53,320,6,2,83.8195,419960196976
1533073385905,52,320,6,8,83.8196,442050706449
1533073386568,52,320,6,6,83.8198,462982422537
1533073387200,53,320,6,6,83.82,485409116834
1533073387832,52,320,6,0,83.8202,509657542127
1533073388466,52,320,6,0,83.8204,530616206898
1533073389137,52,320,6,0,83.8206,553647899138
1533073389718,52,320,6,7,83.8207,575710786210
1533073390324,52,320,6,0,83.8209,597526419112
1533073390951,52,320,6,0,83.8211,619544840856
1533073391578,52,320,6,6,83.8213,640079063864
1533073392166,52,320,6,0,83.8215,663091218308
1533073392786,52,320,6,0,83.8217,686059581141
1533073393434,53,320,7,7,83.8218,705759068682
1533073394054,52,320,6,5,83.822,728476808760
1533073394648,52,320,6,0,83.8222,749395724223
1533073395286,53,320,6,6,83.8224,773804494182
1533073395854,53,320,6,0,83.8225,791152709099
1533073396484,52,320,6,0,83.8227,815682748134
1533073397100,53,320,6,5,83.8229,838265744795
1533073397724,52,320,6,2,83.8231,860276081934
1533073398354,52,320,6,0,83.8233,883270046017
1533073398970,52,320,6,0,83.8235,905879991361
1533073399614,53,320,7,5,83.8237,929062596227
1533073400218,53,320,6,1,83.8238,950493536674
1533073400854,52,320,6,0,83.824,973090007677
1533073401470,52,320,6,5,83.8242,995248562575
1533073402050,52,320,6,0,83.8244,1014718986307
1533073402618,52,320,6,5,83.8245,1032599437721
1533073403202,52,320,6,0,83.8247,1052649258145
1533073403836,52,320,6,6,83.8249,1074059987080
1533073404468,52,320,6,5,83.8251,1097074162675
1533073405096,52,320,6,4,83.8253,1118141295896
1533073405724,52,320,6,0,83.8254,1140885984658
1533073406338,52,320,6,0,83.8256,1162357348130
1533073406954,52,320,6,5,83.8258,1185075088208
1533073407568,52,320,6,0,83.826,1207422283889
1533073408186,52,320,6,0,83.8262,1228233404619
1533073408812,52,320,6,5,83.8263,1249179268766
1533073409438,52,320,6,1,83.8265,1272530302903
1533073410030,52,320,6,0,83.8267,1294102723937
1533073410636,52,320,6,6,83.8269,1315345023601
1533073411252,52,320,6,0,83.8271,1336735541023
1533073411892,52,320,7,0,83.8273,1359338749197
1533073412498,52,320,6,5,83.8274,1381221080090
1533073413113,52,320,6,4,83.8276,1400368119622
1533073413546,52,320,6,0,83.8277,1490774215145
1533073413982,52,320,6,5,83.8278,1489244877364
1533073414590,52,320,6,0,83.828,1501472842442
1533073415174,52,320,6,5,83.8282,1505259132455
1533073415792,52,320,6,1,83.8283,1450290555558
1533073416402,52,320,6,0,83.8285,1452412764373
1533073417036,52,320,6,6,83.8287,1453571557758
1533073417686,52,320,6,6,83.8289,1445945080365
1533073418296,52,320,6,0,83.8291,1447083662238
1533073418928,52,320,7,0,83.8293,1443512961692
1533073419536,52,320,6,6,83.8294,1441141477555
1533073420168,52,320,6,4,83.8296,1432147354482
1533073420810,52,320,6,1,83.8298,1433225301816
1533073421428,52,320,6,0,83.83,1431776810085
1533073422068,52,320,6,5,83.8302,1430052094350
1533073422696,52,320,6,5,83.8304,1424729729385
1533073423310,52,320,6,0,83.8305,1419798120329
1533073423910,52,320,6,5,83.8307,1417049354626
1533073424510,52,320,6,4,83.8309,1412474815624
1533073425120,52,320,6,0,83.8311,1406013868787
1533073425763,52,320,6,0,83.8313,1405825228004
1533073426421,52,320,6,6,83.8315,1392963968867
1533073427034,52,320,6,5,83.8316,1394169922448
1533073427670,52,320,6,1,83.8318,1393044814917
1533073428296,53,320,6,0,83.832,1385822567775
1533073428928,52,320,6,5,83.8322,1385330754304
1533073429501,52,320,6,0,83.8324,1383787942181
1533073430073,52,320,6,5,83.8325,1380021863680
1533073430687,52,320,6,1,83.8327,1373183635276
1533073431303,52,320,6,0,83.8329,1368548461737
1533073431939,52,320,6,5,83.8331,1357782462732
1533073432528,52,320,6,0,83.8332,1348828762684
1533073433136,52,320,6,0,83.8334,1345514074630
1533073433780,52,320,6,5,83.8336,1339133973843
1533073434402,52,320,6,6,83.8338,1339120499501
1533073435032,52,320,6,0,83.834,1339477569556
1533073435656,52,320,6,0,83.8342,1336924181807
1533073436280,53,320,6,5,83.8343,1328987794555
1533073436904,53,320,6,5,83.8345,1321745335900
1533073437533,52,320,6,0,83.8347,1320984035595
1533073438136,53,320,6,5,83.8349,1317177534070
1533073438734,53,320,6,4,83.8351,1319090890589
1533073439378,52,320,6,0,83.8352,1317440283733
1533073440000,52,320,6,0,83.8354,1313121757223
1533073440634,52,320,6,5,83.8356,1313640519378
1533073441238,52,320,6,1,83.8358,1306647336044
1533073441831,52,320,7,0,83.836,1303251801940
1533073442468,52,320,6,5,83.8362,1300826420437
1533073443084,52,320,7,3,83.8363,1296831278128
1533073443702,52,320,6,0,83.8365,1292822661477
1533073444312,52,320,6,5,83.8367,1287183649483
1533073444930,52,320,6,4,83.8369,1282642796336
1533073445548,52,320,6,0,83.8371,1279489800382
1533073446185,53,320,6,6,83.8372,1277125053417
1533073446800,52,320,6,5,83.8374,1273372449258
1533073447438,52,320,6,2,83.8376,1261979893365
1533073448076,52,320,6,0,83.8378,1258644993798
1533073448694,52,320,6,0,83.838,1258941429315
1533073449296,52,320,6,5,83.8382,1253902025526
1533073449916,52,320,6,0,83.8383,1246848207654
1533073450520,52,320,6,6,83.8385,1246565246479
1533073451114,52,320,6,4,83.8387,1245507510657
1533073451717,52,320,6,0,83.8389,1238804025670
1533073452355,52,320,6,6,83.839,1232989847233
1533073452965,52,320,6,1,83.8392,1230746369343
1533073453578,52,320,6,0,83.8394,1228448994086
1533073454202,53,320,6,5,83.8396,1218949583199
1533073454832,52,320,6,5,83.8398,1217231604635
1533073455454,53,320,6,0,83.84,1209968934467
1533073456092,52,320,6,0,83.8401,1205919894792
1533073456728,52,320,6,5,83.8403,1204276025106
1533073457368,52,320,6,5,83.8405,1198387737791
1533073457988,52,320,6,4,83.8407,1193476340247
1533073458606,52,320,6,0,83.8409,1186813278285
1533073459236,53,320,6,5,83.8411,1184670857957
1533073459854,52,320,6,6,83.8412,1181834509033
1533073460478,52,320,6,0,83.8414,1175360087854
1533073461106,52,320,6,0,83.8416,1173325462260
1533073461714,52,320,6,5,83.8418,1171850021846
1533073462314,52,320,6,1,83.842,1163698045127
1533073462969,52,320,6,0,83.8421,1164317864845
1533073463566,52,320,6,5,83.8423,1159756800185
1533073464182,52,320,6,4,83.8425,1151382496829
1533073464804,52,320,6,0,83.8427,1146882066707
1533073465420,52,320,7,5,83.8429,1141317163592
1533073466016,52,320,6,1,83.843,1135637728572
1533073466638,52,320,6,0,83.8432,1134842742413
1533073467252,52,320,6,5,83.8434,1128193154792
1533073467870,52,320,6,5,83.8436,1121947797422
1533073468484,52,320,6,0,83.8438,1118747641272
1533073469100,52,320,6,5,83.8439,1114193313783
1533073469702,52,320,6,4,83.8441,1109389710973
1533073470331,52,320,6,0,83.8443,1106236715019
1533073470934,52,320,6,5,83.8445,1103319520045
1533073471554,52,320,6,5,83.8447,1096245490661
1533073472189,52,320,8,0,83.8448,1095342709769
1533073472806,52,320,6,0,83.845,1084859671939
1533073473422,52,320,6,5,83.8452,610645711892
1533073473886,52,320,7,5,83.845,370592903918
1533073474189,52,320,6,0,83.845,358156760261
1533073474682,52,320,6,0,83.8451,375391790708
1533073475320,52,320,6,0,83.8453,399334348445
1533073475954,52,320,6,7,83.8455,421412731010
1533073476566,52,320,6,6,83.8457,441310291373
1533073477196,52,320,6,0,83.8459,463529480809
1533073477818,52,320,6,0,83.8461,485113355034
1533073478438,52,320,6,7,83.8462,507726668964
1533073479078,52,320,6,2,83.8464,531208404215
1533073479700,52,320,6,0,83.8466,553356179640
1533073480322,52,320,6,6,83.8468,573757680383
1533073480910,52,320,6,0,83.847,593007798628
1533073481469,52,320,6,7,83.8471,615616396539
1533073482108,52,320,6,4,83.8473,637543866477
1533073482736,52,320,6,0,83.8475,660277102048
1533073483350,52,320,6,6,83.8477,681154920769
1533073483958,52,320,6,2,83.8479,703205680933
1533073484582,52,320,6,0,83.848,724454717768
1533073485178,52,320,6,6,83.8482,744821185222
1533073485784,52,320,6,0,83.8484,768145270675
1533073486406,52,320,6,0,83.8486,788296148663
1533073487002,52,320,6,6,83.8487,809208326955
1533073487566,52,320,6,0,83.8489,831582471320
1533073488206,52,320,6,5,83.8491,855048037361
1533073488852,52,320,6,5,83.8493,877866835002
1533073489474,52,320,6,4,83.8495,901015754013
1533073490144,52,320,6,1,83.8497,925505370023
1533073490769,52,320,6,0,83.8498,948357853517
1533073491406,52,320,6,0,83.85,970812843932
1533073492006,52,320,6,5,83.8502,993867442552
1533073492662,52,320,6,4,83.8504,1017312797081
1533073493262,52,320,6,0,83.8506,1037382829018
1533073493872,52,320,6,6,83.8507,1055034216623
1533073494486,52,320,6,3,83.8509,1076997393567
1533073495080,52,320,6,0,83.8511,1098758455385
1533073495748,52,320,6,5,83.8513,1120431933983
1533073496336,52,320,6,1,83.8515,1140832087291
1533073496990,52,320,6,0,83.8517,1166049317751
1533073497594,52,320,6,0,83.8518,1185331100700
1533073498232,52,320,6,5,83.852,1208648448983
1533073498862,52,320,6,5,83.8522,1232363290345
1533073499473,52,320,6,0,83.8524,1254124352163
1533073500084,52,320,6,5,83.8526,1275622664319
1533073500698,52,320,6,5,83.8527,1296359676169
1533073501336,52,320,6,0,83.8529,1319636601427
1533073501984,52,320,6,0,83.8531,1340568991232
1533073502522,52,320,6,1,83.8533,1359817088326
1533073503114,52,320,6,0,83.8534,1382615674454
1533073503737,52,320,6,6,83.8536,1401729028132
