GPU TEMP,GPU MEMORY USE,GPU POWER USE,GPU CORE UTILIZATION,CPU USE PERCENTAGE,RAM USE IN BYTES
90,7777,25,97,29.2813,336298009465
90,7777,08,99,29.2813,336240743513
90,7777,16,98,29.2814,336207731376
90,7777,09,98,29.2814,336226595455
90,7777,20,98,29.2814,336219184567
90,7777,85,97,29.2814,336265671045
90,7777,02,98,29.2815,336154507727
90,7777,20,98,29.2815,336089157169
90,7777,13,99,29.2816,336128232760
90,7777,04,98,29.2816,336251522987
90,7777,08,98,29.2816,336180782693
90,7777,83,98,29.2817,336329000451
90,7777,95,98,29.2817,336407825350
90,7777,09,99,29.2817,336291272295
90,7777,05,98,29.2818,336268365914
90,7777,09,98,29.2818,336186846147
90,7777,08,98,29.2818,336221879435
90,7777,91,98,29.2817,336146423122
90,7777,82,99,29.2818,336170676937
90,7777,87,98,29.2817,336182130127
90,7777,20,97,29.2818,336106673814
90,7777,12,98,29.2818,336167982068
90,7777,05,98,29.2818,336173371805
90,7777,92,98,29.2819,336182130127
90,7777,83,98,29.2819,336183477561
90,7777,27,99,29.282,336203015357
90,7777,05,97,29.2822,336227269172
90,7777,12,97,29.2822,336256912723
90,7777,96,98,29.2822,336162592332
90,7777,82,98,29.2823,336285208841
90,7777,19,99,29.2824,336250849270
90,7777,11,97,29.2825,336258260158
90,7777,00,98,29.2826,336178087824
90,7777,01,99,29.2826,336297335748
90,7777,12,98,29.2827,336246806967
90,7777,86,99,29.2827,336254217855
90,7777,08,97,29.2828,336231985191
90,7777,29,97,29.283,336261628743
90,7777,13,99,29.283,336205710225
90,7777,06,98,29.283,336216489698
90,7777,86,99,29.2831,336281840255
90,7777,98,98,29.2831,336216489698
90,7777,20,98,29.2831,336354601701
90,7777,05,99,29.2833,336322263281
90,7777,08,98,29.2832,336339106208
90,7777,01,97,29.2833,336236701211
90,7777,83,98,29.2833,336309462656
90,7777,83,97,29.2834,336249501835
90,7777,09,99,29.2834,336236701211
90,7777,12,98,29.2836,336295314597
90,7777,13,98,29.2836,336189541015
90,7777,86,98,29.2836,336189541015
90,7777,09,98,29.2837,336261628743
90,7777,10,99,29.2837,336345169661
90,7777,08,98,29.2839,336213121113
90,7777,08,99,29.284,336175392956
90,7777,12,98,29.2839,336298009465
90,7777,90,98,29.284,336165287200
90,7777,82,98,29.284,336052102730
90,7777,75,98,29.2842,336112063550
90,7777,09,99,29.2843,336199646771
90,7777,14,98,29.2843,336246806967
90,7777,14,97,29.2843,336292619729
90,7777,11,98,29.2844,336130253912
90,7777,85,98,29.2844,336397045877
90,7777,94,99,29.2844,336310810090
90,7777,10,98,29.2845,336209078810
90,7777,10,97,29.2846,336165287200
90,7777,10,98,29.2847,336128232760
90,7777,06,98,29.2847,336198299337
90,7777,91,98,29.2848,336251522987
90,7777,87,98,29.2848,336273755650
90,7777,11,99,29.285,336248154401
90,7777,08,97,29.285,336223226869
90,7777,14,98,29.2851,336246806967
90,7777,04,98,29.2852,336289924860
90,7777,13,98,29.2851,336209752527
90,7777,85,99,29.2851,336363360023
90,7777,98,98,29.2852,336269713348
90,7777,26,98,29.2854,336282513973
90,7777,17,99,29.2855,336188193581
90,7777,05,98,29.2856,336228616606
90,7777,05,97,29.2855,336292619729
90,7777,92,98,29.2856,336225248020
90,7777,80,98,29.2856,336272408216
90,7777,82,99,29.2856,336316873544
90,7777,09,98,29.2858,336262976177
90,7777,13,97,29.2859,336371444628
90,7777,14,98,29.2858,336253544138
90,7777,17,98,29.2857,336130927629
90,7777,83,98,29.2858,336303399202
90,7777,06,97,29.2858,336277797953
90,7777,23,99,29.2859,336320242129
90,7777,13,98,29.2861,336179435259
90,7777,23,97,29.2861,336277797953
90,7777,91,98,29.2861,336326305583
90,7777,82,98,29.2861,336247480684
90,7777,13,99,29.2861,336314852393
90,7777,10,98,29.2861,336277124236
90,7777,06,98,29.2862,336227269172
90,7777,11,99,29.2863,336368076042
90,7777,05,98,29.2863,336283861407
90,7777,94,99,29.2864,336293293446
90,7777,83,98,29.2863,336338432491
90,7777,86,98,29.2864,336321589563
90,7777,17,99,29.2865,336140359668
90,7777,23,98,29.2866,336305420353
90,7777,13,97,29.2866,336099262926
90,7777,93,98,29.2866,336243438382
90,7777,80,98,29.2866,336318894695
90,7777,81,99,29.2867,336198973054
90,7777,15,98,29.2867,336287229992
90,7777,13,99,29.2868,336355949135
90,7777,07,98,29.2867,336232658908
90,7777,03,98,29.2867,336253544138
90,7777,83,98,29.2868,336320242129
90,7777,08,97,29.2868,336318894695
90,7777,20,99,29.2869,336108694965
90,7777,10,98,29.287,336130253912
90,7777,07,98,29.287,336192235883
90,7777,98,98,29.287,336160571180
90,7777,82,98,29.287,336213121113
90,7777,17,99,29.287,336237374928
90,7777,07,98,29.2871,336232658908
90,7777,18,98,29.2872,336349885681
90,7777,04,98,29.2874,336341127359
90,7777,93,98,29.2874,336325631866
90,7777,80,99,29.2874,336339779925
90,7777,02,98,29.2875,336327653017
90,7777,35,97,29.2876,336238722362
90,7777,08,99,29.2877,336211099962
90,7777,18,98,29.2878,336235353777
90,7777,76,99,29.2879,336244785816
90,7777,85,98,29.288,336215815981
90,7777,75,97,29.288,336309462656
90,7777,18,99,29.2881,336155855161
90,7777,11,98,29.2882,336308788939
90,7777,11,98,29.2883,336206383942
90,7777,87,98,29.2884,336184151278
90,7777,04,99,29.2884,336167982068
90,7777,09,98,29.2885,336275776802
90,7777,21,98,29.2887,336289924860
90,7777,13,99,29.2888,336227942889
90,7777,19,98,29.2888,336333042754
90,7777,90,99,29.2888,336401761896
90,7777,87,98,29.2889,336320915846
90,7777,23,98,29.2889,336234680060
90,7777,13,99,29.2891,336320242129
90,7777,23,98,29.2892,336340453642
90,7777,12,97,29.2892,336335737622
90,7777,95,98,29.2892,336398393311
90,7777,82,98,29.2892,336376160647
90,7777,81,99,29.2892,336275103085
90,7777,19,98,29.2893,336329674168
90,7777,11,99,29.2895,336321589563
90,7777,15,98,29.2896,336267692197
90,7777,04,98,29.2896,336295988314
90,7777,83,98,29.2896,336250849270
90,7777,03,98,29.2896,336181456410
90,7777,19,99,29.2896,336285882558
90,7777,05,98,29.2897,336283187690
90,7777,07,97,29.2897,336414562521
90,7777,98,98,29.2897,336318894695
90,7777,82,98,29.2897,336306767788
90,7777,09,99,29.2897,336319568412
90,7777,10,98,29.2899,336323610715
90,7777,14,98,29.29,336211773679
90,7777,13,98,29.29,336239396079
90,7777,95,98,29.29,336266344763
90,7777,83,99,29.29,336254891572
90,7777,05,98,29.2901,336300704334
90,7777,18,97,29.2902,336199646771
90,7777,10,99,29.2903,336477891927
90,7777,10,98,29.2903,336258260158
90,7777,07,98,29.2903,336305420353
90,7777,84,98,29.2903,336274429368
90,7777,19,98,29.2903,336338432491
90,7777,10,99,29.2904,336300030617
90,7777,11,98,29.2905,336278471670
90,7777,05,98,29.2905,336444206073
90,7777,90,98,29.2906,336457680414
90,7777,85,98,29.2907,336373465779
90,7777,06,99,29.2907,336326305583
90,7777,23,98,29.2908,336313504958
90,7777,06,98,29.2909,336311483807
90,7777,09,98,29.291,336306767788
90,7777,87,98,29.291,336291272295
90,7777,85,97,29.291,336241417230
90,7777,75,98,29.2912,336157876312
90,7777,06,99,29.2912,336176740390
90,7777,15,98,29.2913,336208405093
90,7777,06,97,29.2913,336176740390
90,7777,10,98,29.2914,336256912723
90,7777,94,98,29.2914,336250849270
90,7777,83,99,29.2915,336254891572
90,7777,09,98,29.2916,336248828118
90,7777,23,97,29.2916,336198973054
90,7777,07,99,29.2917,336319568412
90,7777,01,98,29.2917,336214468547
89,7777,45,5,29.2917,336251522987
89,7777,45,1,29.2917,338333982494
88,7777,45,0,29.2915,339570927060
88,7777,45,1,29.2914,339720492253
88,7777,99,0,29.2912,336306767788
89,7777,23,93,29.2913,336311483807
89,7777,33,98,29.2914,336277797953
89,7777,04,99,29.2914,336242090947
89,7777,96,98,29.2914,336272408216
89,7777,81,98,29.2915,336393003574
89,7777,13,99,29.2915,336316199827
89,7777,13,98,29.2917,336237374928
90,7777,31,98,29.2917,336239396079
89,7777,23,98,29.2917,336379529233
90,7777,84,98,29.2917,336348538247
89,7777,77,99,29.2917,336302725485
89,7777,02,98,29.2919,336452290678
90,7777,34,97,29.292,336248154401
90,7777,26,98,29.292,336279819104
90,7777,14,98,29.292,336362686306
90,7777,90,99,29.292,336378181798
90,7777,04,98,29.292,336276450519
90,7777,30,98,29.2921,336243438382
90,7777,18,99,29.2922,336263649894
90,7777,07,98,29.2922,336132275063
90,7777,24,97,29.2923,336321589563
90,7777,91,98,29.2922,336281840255
90,7777,04,98,29.2922,336266344763
90,7777,29,99,29.2923,336226595455
90,7777,24,98,29.2925,336212447396
90,7777,07,97,29.2925,336277124236
90,7777,21,98,29.2925,336289924860
90,7777,87,98,29.2926,336339106208
90,7777,30,99,29.2926,336250849270
90,7777,32,98,29.2926,336354601701
90,7777,04,98,29.2927,336302725485
90,7777,04,99,29.2927,336256912723
90,7777,96,98,29.2927,336372118345
90,7777,97,99,29.2927,336195604469
90,7777,15,98,29.2927,336299356900
90,7777,26,98,29.2928,336236027494
90,7777,97,97,29.2928,336335063905
90,7777,05,98,29.2929,336275776802
90,7777,90,98,29.2929,336302051768
90,7777,12,99,29.2928,336171350654
90,7777,77,98,29.2929,336272408216
90,7777,28,98,29.293,336057492466
90,7777,07,98,29.2931,336302725485
90,7777,23,98,29.2931,336340453642
90,7777,90,99,29.2931,336296662031
90,7777,01,98,29.2931,336275103085
90,7777,35,98,29.2932,336297335748
90,7777,27,99,29.2933,336357970286
90,7777,16,98,29.2933,336335737622
90,7777,05,99,29.2934,336178087824
90,7777,88,98,29.2934,336228616606
90,7777,04,97,29.2934,336273755650
90,7777,15,99,29.2935,336330347886
90,7777,12,98,29.2936,336304746636
90,7777,12,97,29.2936,336298683183
90,7777,11,98,29.2936,336345169661
90,7777,83,98,29.2936,336279145387
90,7777,14,99,29.2937,336308788939
90,7777,11,98,29.2938,336169329502
90,7777,15,97,29.2939,336252196704
90,7777,06,98,29.2939,336286556275
90,7777,93,98,29.294,336367402325
90,7777,80,99,29.294,336171350654
90,7777,20,98,29.2941,336357970286
90,7777,33,97,29.2943,336305420353
90,7777,05,98,29.2943,336314178675
90,7777,11,98,29.2944,336289251143
91,7777,90,99,29.2945,336304072919
90,7777,11,98,29.2946,336276450519
90,7777,28,97,29.2947,336223226869
91,7777,02,99,29.2949,336168655785
91,7777,24,98,29.295,336211773679
91,7777,00,98,29.295,336242764665
90,7777,84,97,29.2951,336293967163
90,7777,74,97,29.2952,336240069796
90,7777,05,99,29.2954,336264323611
90,7777,27,98,29.2955,336298009465
91,7777,23,98,29.2955,336240743513
90,7777,87,98,29.2956,336240069796
90,7777,02,98,29.2956,336306767788
90,7777,22,99,29.2957,336198299337
90,7777,20,98,29.2959,336277124236
90,7777,23,97,29.2959,336364707457
91,7777,07,97,29.2959,336249501835
91,7777,84,98,29.296,336275103085
90,7777,14,99,29.296,336192235883
90,7777,19,98,29.2961,336351233115
90,7777,29,98,29.2963,336324958149
90,7777,25,97,29.2962,336331021603
90,7777,88,98,29.2962,336244112099
90,7777,18,99,29.2962,336295988314
90,7777,13,98,29.2963,336323610715
90,7777,22,98,29.2963,336270387065
91,7777,04,99,29.2963,336248828118
90,7777,06,98,29.2963,336329000451
90,7777,83,98,29.2964,336254217855
90,7777,77,99,29.2964,336166634634
90,7777,27,98,29.2965,336192235883
91,7777,08,99,29.2966,336231311474
90,7777,25,98,29.2966,336120821872
91,7777,89,98,29.2966,336378181798
91,7777,01,99,29.2967,336310810090
90,7777,18,98,29.2966,336358644003
90,7777,12,97,29.2969,336337085056
90,7777,98,98,29.2969,336231311474
90,7777,01,98,29.2969,336256239006
90,7777,80,98,29.2969,336244112099
90,7777,84,98,29.2969,336248154401
90,7777,03,99,29.2969,336341127359
90,7777,05,98,29.2969,336219184567
90,7777,10,97,29.297,336314178675
90,7777,00,98,29.2971,336333716471
90,7777,01,98,29.2971,336329000451
90,7777,98,98,29.2971,336339779925
90,7777,80,98,29.2971,336337758773
90,7777,93,99,29.2971,336293293446
90,7777,80,98,29.2972,336222553152
90,7777,06,98,29.2972,336260281309
90,7777,06,98,29.2973,336252196704
90,7777,97,98,29.2973,336159223746
90,7777,97,98,29.2973,336306767788
90,7777,82,98,29.2973,336343148510
90,7777,73,99,29.2973,336234006342
90,7777,99,98,29.2973,336285882558
90,7777,07,99,29.2974,336252196704
90,7777,64,98,29.2976,336361338871
90,7777,10,97,29.2976,336401761896
90,7777,06,98,29.2976,336289251143
90,7777,91,98,29.2977,336130253912
90,7777,80,99,29.2977,336224574303
90,7777,08,98,29.2977,336198973054
90,7777,13,98,29.2978,336149791707
90,7777,09,98,29.2979,336241417230
90,7777,13,98,29.2978,336174719239
90,7777,86,97,29.2979,336252870421
90,7777,86,98,29.2979,336245459533
90,7777,25,99,29.298,336304746636
90,7777,04,97,29.2981,336245459533
90,7777,03,97,29.2982,336358644003
90,7777,12,98,29.2983,336374813213
90,7777,82,98,29.2983,336349885681
90,7777,05,99,29.2985,336250849270
90,7777,07,98,29.2987,336364033740
90,7777,14,97,29.2988,336198973054
90,7777,14,98,29.2989,336242764665
90,7777,06,98,29.2989,336235353777
90,7777,78,99,29.2991,336302725485
90,7777,67,98,29.2992,336279145387
90,7777,23,99,29.2993,336080398847
90,7777,09,98,29.2994,336231985191
90,7777,09,98,29.2995,336209078810
90,7777,81,98,29.2996,336293293446
90,7777,11,98,29.2996,336223900586
90,7777,05,99,29.2997,336175392956
90,7777,74,98,29.2997,336189541015
90,7777,01,98,29.2997,336206383942
90,7777,83,98,29.2998,336260955026
90,7777,26,98,29.2998,336240743513
90,7777,03,99,29.2999,336300704334
90,7777,11,98,29.3,336285208841
90,7777,14,97,29.3,336267018480
90,7777,91,98,29.3,336248154401
90,7777,81,98,29.3,336233332625
90,7777,05,99,29.3001,336331695320
90,7777,16,98,29.3001,336092525755
90,7777,11,99,29.3003,336261628743
90,7777,08,98,29.3003,336331695320
90,7777,11,98,29.3003,336304072919
90,7777,91,98,29.3003,336290598578
90,7777,81,98,29.3003,336355275418
90,7777,72,99,29.3005,336440837487
89,7777,10,98,29.3006,336345843378
90,7777,21,97,29.3007,336213794830
90,7777,07,98,29.3008,336273081933
90,7777,13,98,29.3008,336222553152
90,7777,86,99,29.3008,336366728608
90,7777,11,98,29.3008,336413888804
90,7777,31,97,29.3009,336254891572
90,7777,16,99,29.3011,336283187690
90,7777,08,98,29.3011,336277124236
90,7777,10,97,29.3011,336349885681
90,7777,87,98,29.3011,336384918969
90,7777,98,97,29.3011,336330347886
90,7777,73,99,29.3012,336262302460
90,7777,20,98,29.3013,336314178675
90,7777,04,97,29.3014,336357296569
90,7777,98,98,29.3014,336252196704
90,7777,11,98,29.3014,336217837132
90,7777,83,98,29.3015,336281840255
90,7777,91,98,29.3016,336290598578
90,7777,17,99,29.3017,336256912723
90,7777,16,98,29.3017,336238722362
90,7777,16,98,29.3018,336364707457
90,7777,84,98,29.3019,336385592686
90,7777,04,98,29.302,336314852393
90,7777,24,99,29.302,336258933875
90,7777,12,98,29.302,336251522987
90,7777,94,98,29.3021,336264997328
90,7777,81,98,29.3021,336335737622
90,7777,13,98,29.3021,336283187690
90,7777,04,99,29.3023,336349211964
90,7777,19,98,29.3023,336193583317
90,7777,07,98,29.3023,336334390188
90,7777,05,98,29.3023,336306094070
90,7777,83,98,29.3022,336343822227
90,7777,31,99,29.3023,336410520219
90,7777,12,97,29.3024,336304072919
90,7777,99,97,29.3025,336220532001
90,7777,16,98,29.3025,336269039631
90,7777,88,98,29.3025,336200320488
90,7777,94,99,29.3025,336141707102
90,7777,16,98,29.3026,336287229992
90,7777,33,98,29.3028,336354601701
90,7777,15,99,29.3029,336250849270
90,7777,12,98,29.3029,336242764665
90,7777,92,98,29.303,336371444628
90,7777,91,98,29.303,336211773679
90,7777,66,98,29.3031,336211773679
90,7777,08,99,29.3031,336207057659
90,7777,16,98,29.3032,336264323611
90,7777,10,97,29.3032,336261628743
90,7777,88,98,29.3032,336337758773
90,7777,94,98,29.3034,336396372160
90,7777,69,99,29.3035,336380876667
90,7777,22,98,29.3035,336317547261
90,7777,15,97,29.3036,336222553152
90,7777,15,98,29.3036,336287229992
90,7777,95,98,29.3035,336212447396
90,7777,85,97,29.3036,336344495944
90,7777,14,98,29.3036,336337758773
90,7777,07,98,29.3037,336201667922
90,7777,18,98,29.3037,336252870421
90,7777,18,98,29.3037,336270387065
90,7777,89,99,29.3037,336232658908
90,7777,87,98,29.3037,336305420353
90,7777,29,98,29.3037,336172698088
90,7777,16,99,29.3038,336291272295
90,7777,26,98,29.3038,336295314597
90,7777,10,99,29.3039,336400414462
90,7777,83,98,29.3039,336361338871
90,7777,22,97,29.3039,336225248020
90,7777,15,99,29.3039,336298009465
90,7777,23,98,29.304,336259607592
90,7777,20,97,29.3041,336305420353
90,7777,08,98,29.3041,336259607592
90,7777,86,98,29.3041,336283187690
90,7777,10,99,29.3041,336436121468
90,7777,14,98,29.3042,336413888804
90,7777,10,98,29.3042,336324284432
90,7777,18,98,29.3043,336442858639
90,7777,07,98,29.3043,336409846501
90,7777,83,99,29.3043,336337758773
90,7777,07,98,29.3043,336273081933
90,7777,26,97,29.3044,336202341640
90,7777,06,99,29.3044,336216489698
90,7777,22,98,29.3044,336285208841
90,7777,90,99,29.3044,336225921737
90,7777,80,98,29.3044,336273081933
90,7777,30,98,29.3045,336158550029
90,7777,16,99,29.3046,336190888449
90,7777,10,98,29.3046,336250175553
90,7777,06,97,29.3047,336243438382
90,7777,97,98,29.3047,336281166538
90,7777,81,98,29.3047,336405804199
90,7777,82,99,29.3047,336339779925
90,7777,15,98,29.3048,336281166538
90,7777,17,99,29.3049,336258933875
90,7777,14,98,29.3049,336237374928
90,7777,00,98,29.3048,336308788939
90,7777,82,97,29.3049,336188193581
90,7777,84,98,29.305,336262976177
90,7777,26,98,29.305,336264323611
90,7777,14,98,29.3051,336345169661
90,7777,17,98,29.3051,336378855516
90,7777,00,98,29.305,336348538247
90,7777,85,98,29.3051,336371444628
90,7777,32,98,29.3051,336279819104
90,7777,07,98,29.3052,336288577426
90,7777,01,98,29.3053,336325631866
90,7777,06,97,29.3053,336224574303
90,7777,82,98,29.3053,336378181798
90,7777,84,98,29.3053,336370770911
90,7777,09,98,29.3053,336250175553
90,7777,23,98,29.3054,336236701211
90,7777,06,99,29.3054,336313504958
90,7777,11,98,29.3053,336326979300
90,7777,99,98,29.3054,336307441505
90,7777,82,98,29.3053,336335737622
90,7777,07,98,29.3054,336467786171
90,7777,18,99,29.3055,336212447396
90,7777,00,98,29.3056,336371444628
90,7777,17,97,29.3056,336364707457
90,7777,02,98,29.3056,336236027494
90,7777,78,98,29.3057,336329674168
90,7777,32,99,29.3058,336260281309
90,7777,07,97,29.3058,336221205718
90,7777,19,98,29.3059,336285208841
90,7777,11,98,29.3059,336397719594
90,7777,07,98,29.3059,336222553152
90,7777,80,98,29.3059,336219184567
90,7777,91,99,29.3059,336270387065
90,7777,16,98,29.306,336298009465
90,7777,01,99,29.3062,336341127359
90,7777,10,98,29.3061,336164613483
90,7777,88,98,29.3061,336382224101
90,7777,84,98,29.3061,336421973409
90,7777,12,98,29.3062,336300704334
90,7777,26,99,29.3064,336359991437
90,7777,16,98,29.3064,336303399202
90,7777,06,98,29.3064,336279819104
90,7777,86,98,29.3064,336427363146
90,7777,06,98,29.3064,336310810090
90,7777,28,97,29.3065,336326305583
90,7777,10,98,29.3064,336231985191
90,7777,18,98,29.3064,336357970286
90,7777,90,99,29.3065,336320242129
90,7777,81,98,29.3064,336271060782
90,7777,28,98,29.3065,336228616606
90,7777,21,99,29.3065,336218510850
90,7777,25,98,29.3065,336329674168
91,7777,06,97,29.3065,336295314597
90,7777,96,98,29.3065,336134969931
90,7777,83,98,29.3065,336303399202
90,7777,72,99,29.3065,336287229992
90,7777,21,98,29.3066,336343822227
90,7777,15,98,29.3066,336359991437
90,7777,99,98,29.3066,336238722362
90,7777,00,98,29.3066,336318894695
90,7777,81,98,29.3066,336438142619
90,7777,63,98,29.3067,336308788939
90,7777,83,99,29.3067,336250175553
90,7777,10,98,29.3068,336238722362
90,7777,01,98,29.3068,336251522987
90,7777,03,98,29.3069,336256912723
90,7777,03,96,29.3069,336380202950
90,7777,02,98,29.3069,336355275418
90,7777,00,98,29.3069,336352580549
90,7777,02,97,29.3069,336411193936
90,7777,82,98,29.3069,336308788939
90,7777,85,99,29.3069,336278471670
90,7777,03,98,29.307,336310810090
90,7777,03,99,29.3071,336264997328
90,7777,01,98,29.3071,336196951903
90,7777,97,98,29.3071,336326305583
90,7777,05,98,29.3071,336261628743
90,7777,98,98,29.3071,336314852393
90,7777,79,99,29.3071,336393003574
90,7777,92,97,29.3071,336342474793
90,7777,66,99,29.3071,336223226869
90,7777,05,98,29.3072,336364033740
